title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Rola żywności i żywienia w profilaktyce i terapii chorób człowieka ",Jan Fiedurek,"
zdrowie, medycyna ",Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,"
9788322726501 ","
Problematyka wpływu żywności i żywienia na zdrowie człowieka stawia ciągle nowe wyzwania i jest poszerzana o aktualną wiedzę. W monografii przedstawiono zagadnienia związane z oddziaływaniem żywności i wpływające na zdrowie człowieka. Zawiera ona najważniejsze informacje dotyczące składników żywności i ich wpływu zarówno na kondycje fizyczną jak i psychiczną człowieka. Ważnym elementem merytorycznym opracowania są rozdziały dotyczące racjonalnego odżywiania, stosunek do różnych diet (w tym wegetarianizmu) żywności funkcjonalnej oraz modyfikacji jest charakterystyka antyodżywczych składników żywności oraz zalet konsumpcji owoców i warzyw(...) ",,"
2007-01-01 ","
2007-01-01 ","
209 ","
polski ",,,
"
Sergiusz Piasecki w III Rzeczypospolitej ",Agata Woźniok,"
biografia, autobiografia, pamiętnik ",Nortom,"
9788389684127 ","
Autorka przybliża postać tego znanego pisarza i omawia odbiór jego twórczości przez czytelników w okresie III Rzeczpospolitej. Sergiusz Piasecki - polski pisarz, publicysta polityczny, oficer wywiadu, żołnierz Armii Krajowej - w swej twórczości ukazywał życie w Rosji sowieckiej, często z własnego doświadczenia, oraz istotę systemu totalitarnego, jakim był komunizm, za co w okresie PRL został ukarany zakazem wydawania książek. Charakter jego twórczości spowodował, że również w III Rzeczpospolitej nie był mile widziany na ""salonach literackich"". ",,"
2007-01-01 ","
2007-01-01 ","
92 ","
polski ",,,
"
Najpiękniejsze Sanktuaria. Rzym i Watykan. Tom VI. ",Piotr Żak,"
albumy ",Ringier Axel Springer Polska,"
9788375580921 ",,,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Holandia. Praktyczny przewodnik ",Joanna Bilska,"
turystyka, mapy, atlasy ",Pascal,"
9788376422749 ","
HOLANDIA – wiatraki, sery, rowery, saboty, a wiosną hektary kwitnących kwiatów – oto znaki firmowe kraju niezwykle gościnnego, słynącego z tolerancji, nowoczesnego, a jednocześnie przywiązanego do tradycji.Praktyczny Przewodnik dla PodróżnikówOddajemy Ci w ręce nasz najpełniejszy przewodnik po Holandii. Zapakowaliśmy do niego mnóstwo niezbędnych informacji tak, jak pakuje się plecak przed wielką wyprawą. Nie zamieściliśmy w nim wielu zdjęć, bo woleliśmy wyczerpująco opowiedzieć Ci o tym, co warto zobaczyć i czego doświadczyć w tym kraju. Aby Twój bagaż był lżejszy, specjalnie wybraliśmy bardzo lekki papier, niemęczący oczu nawet w ostrym słońcu.Ten przewodnik pomoże Ci zaplanować podróż i zaprowadzi do wszystkich miejsc, które chciałbyś odwiedzić.HOLANDIA nie będzie miała przed Tobą żadnych tajemnic.To nasz najlepszy przewodnik, bo:* znajdziesz w nim bardzo szczegółowe informacje* sam zaplanujesz ambitną wyprawę* odkryjesz miejsca, do których nie trafią zwykli turyści. ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Wprowadzenie do analizy polityki zagranicznej RP. Tom II - Aneksy ",Ryszard Stemplowski,"
popularnonaukowa ",Polski Instytut Spraw Międzynarodowych,"
978-83-89607-22-5 ","
Wydanie drugie rozszerzone. Kalendarium polskiej polityki zagranicznej z lat 1989-2005, zawiera 33 dokumenty oraz indeksy osób, państw, regionów geograficznych i organizacji międzynarodowych.

Dokumenty

Oświadczenie prezesa Rady Ministrów Tadeusza Mazowieckiego w sprawie proponowanego składu i programu prac rządu Sejmie, 12 września 1989 r. 
Wystąpienie prezesa Rady Ministrów Tadeusza Mazowieckiego Sejmie, 18 stycznia 1990 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Krzysztofa Skubiszewskiego w Sejmie, 26 kwietnia 1990 r. 
Wystąpienie prezesa Rady Ministrów Tadeusza Mazowieckiego w Sejmie w sprawie paryskiej Konferencji Bezpieczeństwa i Współpracy w Europie, 22 listopada 1990 r. 
Oświadczenie prezesa Rady Ministrów Jana Krzysztofa Bieleckiego w sprawie proponowanego składu i programu rządu, w Sejmie w dniu 5 stycznia 1991 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Krzysztofa Skubiszewskiego w Sejmie, 27 czerwca 1991 r. 
Oświadczenie prezesa Rady Ministrów Jana Olszewskiego w sprawie proponowanego składu i programu prac rządu, w Sejmie, 21 grudnia 1991 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Krzysztofa Skubiszewskiego w Sejmie, 8 maja 1992 r. 
Oświadczenie prezesa Rady Ministrów Hanny Suchockiej w sprawie proponowanego składu i programu prac rządu w Sejmie, 10 lipca 1992 r. 
Jak rząd rozumie pojęcie racji stanu. Wystąpienie ministra spraw zagranicznych Krzysztofa Skubiszewskiego w Sejmie, 21 stycznia 1993 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Krzysztofa Skubiszewskiego w Sejmie, 29 kwietnia 1993 r. 
Przedstawienie przez prezesa Rady Ministrów Waldemara Pawlaka programu działania Rady Ministrów z wnioskiem o udzielenie jej wotum zaufania, w Sejmie, 8 listopada 1993 r. 
Informacja rządu o sytuacji międzynarodowej. Wystąpienie ministra spraw zagranicznych Andrzeja Olechowskiego w Sejmie, 21 stycznia 1994 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Andrzeja Olechowskiego w Sejmie, 12 maja 1994 r. 
Przedstawienie przez prezesa Rady Ministrów Józefa Oleksego Programu Rady Ministrów z wnioskiem o udzielenie jej wotum zaufania, w Sejmie, 3 marca 1995 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Władysława Bartoszewskiego w Sejmie, 24 maja 1995 r. 
Oświadczenie prezesa Rady Ministrów Włodzimierza Cimoszewicza w sprawie programu rządu z wnioskiem o wotum zaufania, w Sejmie, 14 lutego 1996 r.
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Dariusza Rosatiego w Sejmie, 9 maja 1996 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Dariusza Rosatiego w Sejmie, 8 maja 1997 r. 
Przedstawienie przez prezesa Rady Ministrów Jerzego Buzka programu działania Rady Ministrów z wnioskiem o udzielenie jej wotum zaufania, w Sejmie, 10 listopada 1997 r.
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Bronisława Geremka w Sejmie, 5 maja1998 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Bronisława Geremka w Sejmie, 8 kwietnia 1999 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Bronisława Geremka w Sejmie, 9 maja 2000 r. 
Informacja rządu o polityce zagranicznej: Exposé ministra spraw zagranicznych Władysława Bartoszewskiego w Sejmie, 6 czerwca 2001 r. 
Informacja rządu o stanie negocjacji RP z Unią Europejską: Wystąpienie pełnomocnika rządu do spraw negocjacji o członkostwo Rzeczypospolitej Polskiej w Unii Europejskiej Jana Kułakowskiego, w Sejmie, 6 czerwca 2001 r. 
Przedstawienie przez prezesa Rady Ministrów Leszka Millera programu działania Rady Ministrów z wnioskiem o udzielenie jej wotum zaufania, 25 października 2001 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw Zagranicznych Włodzimierza Cimoszewicza w Sejmie, 14 marca 2002 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Włodzimierza Cimoszewicza w Sejmie, 22 stycznia 2003 r. 
Wypowiedź prezydenta RP Aleksandra Kwaśniewskiego podczas konferencji prasowej, 18 marca 2003 r., fragmenty 
Przemówienie prezydenta RP Aleksandra Kwaśniewskiego na pożegnanie żołnierzy Sił Głównych Polskiego Kontyngentu Wojskowego, udających się do Iraku, Szczecin, 31 lipca 2003 r., fragmenty 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Włodzimierza Cimoszewicza w Sejmie, 21 stycznia 2004 r. 
Informacja rządu o polityce zagranicznej. Exposé ministra spraw zagranicznych Adama Daniela Rotfelda w Sejmie, 21 stycznia 2005 r. 
Przedstawienie przez prezesa Rady Ministrów Kazimierza Marcinkiewicza programu działania Rady Ministrów z wnioskiem o udzielenie jej wotum zaufania, w Sejmie, 10 listopada 2005 r. ","
Wprowadzenie do analizy polityki zagranicznej RP. Tom II - Aneksy ","
2007-01-01 ","
2007-01-01 ","
630 ","
polski ",,,
"
Letnie przygody ",Carlos Busquets,"
literatura dziecięca ",Arti,"
9788389725929 ","
Bohaterowie tych uroczo ilustrowanych bajek podbili serca małych czytelników na całym świecie. Opowieści o ich przygodach pełne są radości i śmiechu ale niosą też wartości edukacyjne. Mali bohaterowie uczą dzieci, jak ważna w życiu jest przyjaźń, tolerancja i gotowość niesienia pomocy innym.

Z rysunkami Carlosa Busquetsa ","
Nyari kalandok ","
2007-01-01 ","
2007-01-01 ","
87 ","
polski ","
Małgorzata Moczulak ","

Mam sentyment do tej książki :) 
Pamiętam w wakcje przed zaczęciem nauki w podstawówce czytałam tą książkę w kółko na głos wszystkim i jak nie było nikogo w pobliżu. Przyjemne historyki dla najmłodszych na wakacje lub w każdej innej porze roku, żeby poczuć ten kliamt wakacji. A ilustracje też robią swoje w tej książce - od małego byłam sroką, więc książki z brzydkimi ilustracjami bym nie czytała ;p
Fajnie było do niej wrócić :D Przypomniały się te beztroskie lata dzieciństwa...
Polecam poznać najmłodszym, a przy okazji tym starszym ;) 

Mam sentyment do tej książki :) 
Pamiętam w wakcje przed zaczęciem nauki w podstawówce czytałam tą książkę w kółko na głos wszystkim i jak nie było nikogo w pobliżu. Przyjemne historyki dla najmłodszych na wakacje lub w każdej innej porze roku, żeby poczuć ten kliamt wakacji. A ilustracje też robią swoje w tej książce - od małego byłam sroką, więc książki z brzydkimi... 

więcej



mniej





Pokaż mimo to


",
"
Społeczeństwo Polski średniowiecznej. Zbiór studiów. Tom XI ",Stefan Krzysztof Kuczyński,"
historia  ",DiG,"
9788371815164 ","
Kolejny tom przynosi dalsze jakże ważkie rozważania J. Bieniaka o elicie politycznej XII w., na łamach Społeczeństwa poruszano już problemy roli Opola w systemie społecznym średniowiecznej Polski, ale nowe spostrzeżenia przynosi artykuł J. Szyszki, A. Bogucki kontynuuje dyskusję o prawie rycerskim, a J. Karczewska zajmuje się szlachtą cząstkową i zagrodową Wielkopolski i Kujaw. Niezmiernie trudna problematyka odnosząca się do świadomości społecznej średniowiecznej Polski znalazła się w tekście H. Samsonowicza, A. Barciak omawia grupę mieszczan raciborskich, ponadto uwagi o Wedlach, (J. Brzustowicz), Tuliszkowskich (A. Szymczakowa), Borzymowskich (S. Szybkowski), Zarembach i Legendorfach (B. Możejko). Jak zawsze tom ważny. ",,"
2007-01-01 ","
2007-01-01 ","
252 ","
polski ",,,
"
Kamyczek. Nie chce jeść! ",Pierre Brignaud,"
literatura dziecięca ",Rea,"
837141756X ","
W tej serii książeczek Kamyczek pomaga swoim rówieśnikom w przeżywaniu najważniejszych chwil dzieciństwa! Kamyczek nie chce jeść, bo posiłek przeszkadza mu w zabawie! ","
Caillou: Je n'ai pas faim ","
2007-01-01 ","
2007-01-01 ","
26 ","
polski ","
Małgorzata Bryl ",,
"
Wiara daje wolność ",Richard G. Malloy,"
religia ",WAM,"
9788375052954 ","
Bycie katolikiem nie jest nudne.
Bycie katolikiem w sposób wolny, pełny i otwarty jest fascynujące!
Być katolikiem - co to dziś oznacza?

Wszyscy wierzymy w coś, miejmy nadzieję, że także w Kogoś. Wierzymy na różne sposoby i często nie potrafimy uzasadnić, dlaczego decydujemy się żyć po katolicku.

Książka jest pełną entuzjazmu wizją współczesnego chrześcijaństwa. Pokazuje w jaki sposób wiara katolicka może przemieniać kulturę i przyczyniać się do tworzenia cywilizacji sprawiedliwości, wolności i miłości. W roku 2008 otrzymała nagrodę Catholic Press Association. ","
A Faith That Frees: Catholic Matters for the 21st Century ","
2007-01-01 ","
2007-01-01 ","
264 ","
polski ","
Paweł Kaźmierczak ",,
"
Dom po drugiej stronie ",Mira Salska-Bünsch,"
literatura piękna ",Astra (łódzkie wydawnictwo),"
9788389727237 ",,,"
2007-01-01 ","
2007-01-01 ","
228 ","
polski ",,"

Cu za mizerota. Autorka pisze, ze to jest Bildungsroman, tylko czego ma uczyc?? 
jak to mowi moja kumpela Einbildung ist auch ein Bildung.
Nie polecam zupelnie 

Cu za mizerota. Autorka pisze, ze to jest Bildungsroman, tylko czego ma uczyc?? 
jak to mowi moja kumpela Einbildung ist auch ein Bildung.
Nie polecam zupelnie 



Pokaż mimo to


;

Ciekawa i dobrze napisana książka, polecam! 

Ciekawa i dobrze napisana książka, polecam! 



Pokaż mimo to


",
"
Mam już pracę! Prawo w pracy ",Magdalena Stojek-SiwiŇĄska,"
poradniki ",Wolters Kluwer Polska,,,,"
2007-01-01  ","
2007-01-01 ","
128 ",,,,
"
Z Polski i o Polsce. Korespondencja z lat 2004-2006 ",Paweł Kozłowski,"
literatura piękna ",Universitas,"
9788324206209 ","
Po raz pierwszy przedmiotem publikacji w Bibliotece Kuźnicya są listy, klasyczna skądinąd postać dzieła myśli. Paweł Kozłowski, profesor w Polskiej Akademii Nauk, zajmujący się społeczeństwem i jego gospodarką, rozmawia przez ocean ze starszym o całe pokolenie przyjacielem, filozofem, profesorem Andrzejem Walickim, wielką postacią w polskiej i światowej myśli humanistycznej.Rozmawia o Polsce, ",,"
2007-01-01 ","
2007-01-01 ","
186 ","
polski ",,,
"
Toksykologia narządowa - Starek Andrzej ",Andrzej Starek,"
zdrowie, medycyna ",Państwowy Zakład Wydawnictw Lekarskich,"
8320033144 ","
Starek Andrzej Toksykologia narządowa Wydawnictwo: PzWL ISBN: 8320033144 Oprawa: Miękka Ilość stron: 268 Wymiary: 16.5x23.5cm Rok wyd.: 2007 Opis: Toksykologia narządowa jest obszarem wiedzy łączącej toksykologię ogólną z toksykologią kliniczną. Poznanie mechanizmów toksycznego działania substancji chemicznych stwarza możliwości stosowania skutecznej profilaktyki toksykologicznej oraz tra ",,"
2007-01-01 ","
2007-01-01 ","
268 ","
polski ",,,
"
""Piękno do mnie przyszło..."". Wojciech Weiss : malarstwo białego okresu 1905-1912 ",Jadwiga Marcinek,"
sztuka ",Muzeum Pałacu w Wilanowie,"
9788360959008 ","
Katalog wystawy, która odbyła się wiosna 2007 w Wilanowie w Warszawie, a następnie w kilku miastach w Polsce ",,"
2007-01-01 ","
2007-01-01 ","
 258 ","
polski ",,,
"
Tosia i Tymek idą do doktora ",Jean Adamson,"
literatura dziecięca ",Egmont Polska,"
9788323722625 ",,,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Endokrynologia małych zwierząt dla praktykujących lekarzy weterynarii ",David Panciera,"
zdrowie, medycyna ",Sima WLW,"
9788360104019 ","
Zwięzły przegląd strategii diagnostycznych i leczenia często występujących chorób endokrynnych u psów i kotów.

Zawiera łatwe do zastosowania formuły często stosowanych leków.

Jednakowy sposób przedstawienia prostych wskazań diagnostycznych przy wykorzystaniu objawów klinicznych, rutynowych i specjalistycznych testów laboratoryjnych i diagnostyki obrazowej.

Zalecenia terapeutyczne opracowane do wykorzystania przy leczeniu początkowym i długoterminowym.

Protokoły leczenia powikłań i monitorowania pacjenta. ",,"
2007-01-01 ","
2007-01-01 ","
188 ","
polski ",,,
"
Science Fiction, Fantasy & Horror 16 (2/2007) ","Red. Science Fiction, Fantasy & Horror","
czasopisma ",Wieża,,"
LITERATURA:

Paweł Ciećwierz RASA
Rafał Dębski KURA
Monika Sokół DWAJ BRACIA
Dawid Juraszek CHMURY I DESZCZ
Marek Hemerling TAM, GDZIE PŁACZĄ KAMIENIE
Adam Szymanowski GORZKI PRZELEW ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Wspaniałe życie po śmierci ",K.I. Isaak,"
filozofia, etyka ",Klub dla Ciebie,"
9788374046961 ","
Czy po śmierci można liczyć na spotkanie z tymi, których kochało się na Ziemi? Czy życie doczesne jest tylko „treningiem” przed życiem wiecznym? Czy zbawienie czeka wyłącznie chrześcijan? Jak będzie wyglądał Sąd Ostateczny? Życie po śmierci to najbardziej tajemnicza kwestia, z jaką od wieków próbują się zmierzyć naukowcy, teologowie, filozofowie i artyści. Zastanawiamy się, czy niebo i piekło istnieją naprawdę, a jeśli tak, to na czym polega wieczne szczęście lub potępienie. W książce znajdziemy interpretację ludzkich losów po cielesnej śmierci opartą na świętych tekstach różnych religii (od Pisma Świętego po hinduistyczne Wedy). Uzupełnieniem źródeł religijnych są rozważania lekarzy, których pacjenci doświadczyli śmierci klinicznej. Dominuje jednak spojrzenie chrześcijańskie – autor przedstawia biblijne wizje śmierci, walki z Szatanem i powrotu Chrystusa na Ziemię. Próbuje także zarysować obraz duchowego świata, do którego zmierzają ludzie – świata miłości i pociechy, który wynagrodzi wszystkie trudy ziemskiego życia. ","
Glorius Life After Death ","
2007-01-01 ","
2007-01-01 ","
224 ","
polski ","
Danuta Fryzowska ","

Książka bardzo ""probogowa"". 

Książka bardzo ""probogowa"". 



Pokaż mimo to


;

Raczej nie szukałem co mówi biblia o życiu w niebie, kto do niego trafi a kto nie oraz czym różni się niebo od piekła. 

Raczej nie szukałem co mówi biblia o życiu w niebie, kto do niego trafi a kto nie oraz czym różni się niebo od piekła. 



Pokaż mimo to


",
"
Żyj na luzie. Mały poradnik misia filozofa. ",Werner Burkhardt,"
literatura dziecięca ",Semen,"
9788387153915 ","
Mały miś w jedynie sobie znany sposób opanował sztukę luźnego podejścia do życia. Jeśli ty nie wiesz jak, naucz się tego od niego! "" Co mogę zrobić jutro, tego nie robię dzisiaj"" -mówi miś i ogarnia go błogi spokój. Jest on prawdziwym luzakiem. ","
Nimm's mal mit Gemütlichkeit. Kleine Bären-Philosophie ","
2007-01-01 ","
2007-01-01 ","
30 ","
polski ","
Agata Mazur ","

Bajeczka dla dzieci . Prosto napisana , a prowokuje do myslenia . Polecam . 

Bajeczka dla dzieci . Prosto napisana , a prowokuje do myslenia . Polecam . 



Pokaż mimo to


","
Tańczyć to marzyć przy pomocy nóg. "
"
Yankee-kun to Megane-chan 4 ",Miki Yoshikawa,"
komiksy ",Kōdansha,,,"
ヤンキー君とメガネちゃん 4 ","
2007-01-01 ",,,"
japoński ",,,
"
Życiorys pokornych ",Wojciech Wieczorek,"
literatura piękna ",Więź,"
9788360356272 ","
Nowa książka Wojciecha Wieczorka, autora znakomitych Szkiców z prowincji, to spojrzenie na naszą historię najnowszą od spodu. Autor w lekki, choć pełen erudycji i mądrości sposób przedstawia losy pewnej rodziny chłopskiej z Lubelszczyzny, w przekroju pięciu pokoleń od powstania styczniowego po czasy teraźniejsze. ",,"
2007-01-01 ","
2007-01-01 ","
300 ","
polski ",,,
"
Jaka przyszłość czeka chrześcijaństwo? List do Sylasa ",Silvano Fausti,"
religia ","Wydawnictwo Franciszkanów ""Bratni Zew""","
9788374850582 ","
Niektórzy twierdzą, że nie czeka nas żadna przyszłość, albo dlatego, że nasza epoka się wypełniła albo dlatego, że zdradziła wszelkie obietnice. Autor natomiast uważa, że stoimy u progu innego świata, o nieznanych możliwościach, które są zarazem kuszące i groźne. To my musimy rozstrzygnąć dwuznaczność, kierując ją w stronę upragnionego celu zamiast w stronę celu, którego się obawiamy. Z tego powodu obowiązkiem, którego nie można uniknąć i sprawą życiowej wagi dla tego umiłowanego przez Boga świata jest rozprzestrzenianie i zakorzenianie w nim dobrej nowiny. Misja nie jest udziałem kilku wybranych. Jest obowiązkiem każdego wierzącego.
To wezwanie do dawania świadectwa Silvano Fausti opisał w formie listu przypisanego św. Pawłowi apostołowi i skierowanego do jednego z jego uczniów – Sylasa, zachowując charakterystyczną formę literacką, przyjętą w listach św. Pawła, jakie mamy w Nowym Testamencie. ",,"
2007-01-01 ","
2007-01-01 ","
96 ","
polski ",,,
"
Opowieść z Monaru ",Darek Neofita,"
biografia, autobiografia, pamiętnik ",Ludowa Spółdzielnia Wydawnicza,"
9788320547024 ","
Opowieść z Monaru to historia o przezwyciężeniu nałogu. Wrócić do świata normalnych ludzi, wrócić do zwyczajnego życia to było najtrudniejsze dla Autora. Ale w jaki sposób wygrać z narkomanią, ze swoimi słabościami, z różnymi przeszkodami? By się o tym dowiedzieć należy przeczytać tę niedużą książeczkę. 
Zapraszamy do lektury. ",,"
2007-01-01 ","
2007-01-01 ","
132 ","
polski ",,,
"
Gramatyka języka niemieckiego z ćwiczeniami ",Magdalena Daroch,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Naukowe PWN,"
978-83-01-15006-8 ","
Szczegółowe omówienie wszystkich zagadnień gramatycznych, opracowane konfrontatywnie i zilustrowane licznymi przykładami.
85 jednostek tematycznych, obejmujących ćwiczenia wdrażające, automatyzujące,utrwalające i testujące
klucz do wszystkich ćwiczeń.
Gramatyka języka niemieckiego:
- stanowi doskonałą pomoc dla gimnazjalistów, licealistów, studentów i uczestników kursów językowych, niezależnie od metody i podręcznika
- jest niezastąpiona w samodzielnej nauce języka niemieckiego
- w sposób klarowny i przystępny wyjaśnia poszczególne zagadnienia gramatyczne
- znakomicie ułatwia praktyczne stosowanie gramatyki i pomaga osiągnąć sukces w nauce niemieckiego ",,"
2007-01-01 ","
2007-01-01 ","
312  ","
polski ",,,
"
Nurkowanie w wielkim stylu ",Tim Simond,"
poradniki ",National Geographic,"
8360006474 ",,,"
2007-01-01 ","
2007-01-01 ","
288 ","
polski ",,"

Książka opisująca, jak wygląda nurkowanie w najpopularniejszych ośrodkach nurkowania na świecie. Opisy są bardzo dobrze napisane, co sprawia że można poczuć się jak byśmy tam byli.

Książka raczej przeznaczona dla nurków, choć niektórzy ""mniej wtajemniczeni"" też mogą odnaleźć w niej pewien urok.
Świetne zdjęcia z nurkowań i ośrodków wypoczynkowych tworzą swoisty klimat egzotyki. 

Książka opisująca, jak wygląda nurkowanie w najpopularniejszych ośrodkach nurkowania na świecie. Opisy są bardzo dobrze napisane, co sprawia że można poczuć się jak byśmy tam byli.

Książka raczej przeznaczona dla nurków, choć niektórzy ""mniej wtajemniczeni"" też mogą odnaleźć w niej pewien urok.
Świetne zdjęcia z nurkowań i ośrodków wypoczynkowych tworzą swoisty klimat... 



Pokaż mimo to


",
"
Gordon ",Renata Ochwat,"
albumy ",Wojewódzka i Miejska Biblioteka Publiczna im. Zbigniewa Herberta w Gorzowie Wlkp.,"
83-907249-2-8 ","
Pierwsze, całościowe opracowanie dorobku Andrzeja Gordona przez Renatę Ochwat, która o swojej publikacji mówi: „Książka nie opowiada anegdot, ale stara się pokazać wielkiego twórcę, ostatniego cygana Gorzowa(…)” Część ikonograficzna albumu zawiera reprodukcje rysunków, grafik i prac malarskich Andrzeja Gordona ze zbiorów prywatnych, Muzeum Ziemi Lubuskiej w Zielonej Górze i gorzowskich instytucji kultury: Muzeum Lubuskiego im. Jana Dekerta, Miejskiego Ośrodka Sztuki i Wojewódzkiej i Miejskiej Biblioteki Publicznej (współtwórcy wydawnictwa „Gordon”). Album zamykają: „Kalendarium życia i twórczości”, „Ważniejsze nagrody i wyróżnienia” oraz „Bibliografia”. ",,"
2007-01-01 ","
2007-01-01 ","
119  ","
polski ",,"

Pięknie wydany i świetnie opracowany album poświęcony twórczości i życiu malarza Andrzeja Gordona. 
Całość napisana piękną polszczyzną. Dzięki licznym, ciekawie opowiedzianym szczegółom czyta się lekko i przyjemnie, niczym powieść.
Pasjonująca lektura - nie tylko dla miłośników malarstwa i regionalistów. 

Pięknie wydany i świetnie opracowany album poświęcony twórczości i życiu malarza Andrzeja Gordona. 
Całość napisana piękną polszczyzną. Dzięki licznym, ciekawie opowiedzianym szczegółom czyta się lekko i przyjemnie, niczym powieść.
Pasjonująca lektura - nie tylko dla miłośników malarstwa i regionalistów. 



Pokaż mimo to


",
"
Ochrona danych osobowych. Komentarz ",Janusz Barta,"
biznes, finanse ",Zakamycze,"
9788375260656 ","
Prezentujemy pierwszy tak obszerny komentarz do ustawy o ochronie danych osobowych. Jego zawartość wykracza poza omówienie poszczególnych przepisów ustawy. Wstęp stanowi systematyczny przegląd podstawowych problemów dotyczących ochrony danych osobowych w ujęciu międzynarodowym i krajowym, a także prawa Unii Europejskiej. Opracowanie zawiera również wybór podstawowych aktów prawnych, w tym dokument ",,"
2007-01-01 ","
2007-01-01 ","
904 ","
polski ",,"

Kolejna „biblia” mojej pierwszej pracy. Dostałem zadanie uporządkowania problematyki danych osobowych. Szukałem (jak zawsze zresztą) dobrej literatury, która pomoże lepiej zrozumieć temat. Nie chciałem poprzestać tylko na ogólnikach i mechanicznym rozumieniu tematu. Zrobiłem research i wyszło mi, że na tamten czas nie było nic lepszego. Kupiłem i wsiąkłem. A było to tomiszcze ogromne. Nie przebrnąłem przez całość bo nie było takiej potrzeby – ale wyciągnąłem z niego to co było mi naprawdę potrzebne. Do dzisiaj pamiętam ustępy poświęcone podstawą przetwarzania danych osobowych oraz instytucji administratora i procesora. Dzisiaj mamy RODO, a ja dale jeszcze tkwię mentalnie w tamtym starym stanie prawnym. 

Kolejna „biblia” mojej pierwszej pracy. Dostałem zadanie uporządkowania problematyki danych osobowych. Szukałem (jak zawsze zresztą) dobrej literatury, która pomoże lepiej zrozumieć temat. Nie chciałem poprzestać tylko na ogólnikach i mechanicznym rozumieniu tematu. Zrobiłem research i wyszło mi, że na tamten czas nie było nic lepszego. Kupiłem i wsiąkłem. A było to... 

więcej



mniej





Pokaż mimo to


",
