title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Dzieje Chęcin ",Dariusz Kalina,"
historia ",Digital Art Studio,"
9788393015900 ","
Bogato udokumentowany bibliograficznie zarys dziejów Chęcin, uzupełniony rozdziałem o dziejach i zabytkach wsi wchodzących w skład Gminy Chęciny. ",,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

""Prezentujemy książkę ... Dzieje Chęcin (do roku 1918)"" - czytamy w napisanym przez burmistrza Chęcin ""Słowie wstępnym"". I szkoda, że to ""(do roku 1918)"" nie zostało umieszczone w tytule. 
Książka zawiera mnóstwo historycznych informacji o gminie Chęciny. Jednak są to głównie informacje o strukturze administracyjnej przedstawione bardzo nieciekawie (kogo zainteresuje kilkudziesięciostronicowy wykaz urzędników zamku chęcińskiego od 1308 roku ?). 
Nie bardzo rozumiem do kogo adresowana jest ta pozycja. Na pewno nie będzie przydatna dla turystów. Jako źródło wiedzy dla badaczy kultury regionu świętokrzyskiego też nie wnosi nic nowego. 

""Prezentujemy książkę ... Dzieje Chęcin (do roku 1918)"" - czytamy w napisanym przez burmistrza Chęcin ""Słowie wstępnym"". I szkoda, że to ""(do roku 1918)"" nie zostało umieszczone w tytule. 
Książka zawiera mnóstwo historycznych informacji o gminie Chęciny. Jednak są to głównie informacje o strukturze administracyjnej przedstawione bardzo nieciekawie (kogo zainteresuje... 

więcej



mniej





Pokaż mimo to


",
"
II wojna światowa. Migracje ludności ",praca zbiorowa,"
historia ",Przedsiębiorstwo Wydawnicze „Rzeczpospolita” S.A.,"
9788376750231 ","
W 70. rocznicę wybuchu II wojny światowej przedstawiamy ekskluzywne, pięknie wydane kompendium wiedzy o tamtych wydarzeniach. Kolejne tomy kolekcji to fascynująca podróż w przeszłość. Wzruszające wspomnienia świadków wydarzeń, mało znane fakty, kulisy największych operacji wojskowych, wielkie bitwy i genialni dowódcy, tajne pakty i międzynarodowe konferencje, niepublikowane wcześniej unikatowe zdjęcia - oto książki, które nikogo nie pozostawią obojętnym. Pamięć tamtych lat nie powinna nigdy przeminąć. Szczególnie w kraju nad Wisłą, który tak tragicznie doświadczyła historia XX wieku. ",,"
2009-01-01 ","
2009-01-01 ","
136 ","
polski ",,,
"
Aiglos, nr 13/zima 2009/2010 ",praca zbiorowa,"
czasopisma ",Sekcja Tolkienowska Śląskiego Klubu Fantastyki,"
17322375 ",,,"
2009-01-01 ","
2009-01-01 ","
139 ","
polski ",,,
"
Świnka Peppa. Maleńkie stworki ",Neville Astley,"
literatura dziecięca ",Media Service Zawada,"
9788375501056 ","
Nowe przygody świnki Peppy.
Peppa i George pomagali w ogrodzie, więc dziadek w nagrodę podarował im sałatę. ",,"
2009-01-01 ","
2009-01-01 ",,"
polski ","
Monika Kiersnowska ","

Świnka Peppa znana jest niemal każdemu dziecku. Ta niepozorna bohaterka przeżywa w animowanym serialu przygody podobne do tych dziecięcych. Poza świetną rozrywką opowieści o Peppie są doskonałym materiałem edukacyjnym. W książeczkach znajdziemy to, co dzieci znają z telewizji i możemy doskonale wykorzystać to do zaszczepienia miłości do książek, zachęcenia do czytania lub samodzielnego opowiadania o przygodach małej świnki. Liczne ilustracje sprawiają, że dziecko będzie mogło to robić bez problemu. Takie ćwiczenie pozwoli na rozwijanie pamięci, umiejętności wypowiadania się oraz koncentracji.
Poza historyjkami z Peppą można znaleźć wiele materiałów edukacyjnych: od puzzli po pacynki (te na razie nam się marzą).
W naszej kolekcji mamy książeczki i puzzle z świnką oraz „Pomysłowy domek” zawierający puzzle z literami, przedmiotami, słowami oraz cyframi, a także książeczkę i kredę. Najbardziej podobały nam się puzzle wzorowane na piankowych, w których elementem do włożenia do tła jest cyfra. Bardzo dobre są również puzzle zawierające nazwę przedmiotu, którą trzeba dopasować do obrazka. W ten sposób dziecko uczy się czytania globalnego.
Kolejny zestaw z Puzzlami to „Zgadywanka. Czytaj i ucz się. Poznawaj słowa razem z Peppą”. Znajdziemy w nim kilka puzzli, które możemy wrzucić do „Pomysłowego domku” (aby kolejne pudło nie zagracało naszej przestrzeni), książeczkę z opisem przedmiotów , które można znaleźć w poszczególnych miejscach, ćwiczenia z rozpoznawania wyrazów. Poprawne odpowiedzi pozwoli dzieciom odkryć specjalny „długopis” (znacznik). Końcowe strony to test sprawdzający poziom zdobytych przez naszą pociechę umiejętności.
+ znacznik (""magiczny długopis"") wydaje dźwięk tylko przy prawidłowych odpowiedziach, przez co nie zachęca do zaznaczania nieprawidłowych, jak w przypadku innych podobnych książeczek i tablic
+ podstawowe wyrazy
+ twarda okładka książki
+ łatwe puzzle z wyrazami i przedmiotami
-cienkie strony w książeczce, które 3 latek może szybko zniszczyć

Ogólnie bardzo nam się podoba. Zestaw polecam przedszkolakom. Dzięki niemu dzieciom łatwiej będzie oswoić się z pismem. 

Świnka Peppa znana jest niemal każdemu dziecku. Ta niepozorna bohaterka przeżywa w animowanym serialu przygody podobne do tych dziecięcych. Poza świetną rozrywką opowieści o Peppie są doskonałym materiałem edukacyjnym. W książeczkach znajdziemy to, co dzieci znają z telewizji i możemy doskonale wykorzystać to do zaszczepienia miłości do książek, zachęcenia do czytania lub... 

więcej



mniej





Pokaż mimo to


",
"
Zagadki dla maluchów ",Anna Mikita,"
literatura dziecięca ",Grupa Wydawnicza Harmonia,"
978-83-7134-196-0 ","
Jest to zbiór ponad 300 zagadek uporządkowanych m.in. w takich rozdziałach, jak: Oto ja, Moja rodzina, Wakacje, Na ulicy, W sadzie i w ogrodzie. Te uczące logicznego myślenia teksty powstały z myślą o dzieciach w wieku przedszkolnym, które z pasją poznają najbliższe i to nieco dalsze otoczenie. Niewątpliwym atutem prezentowanej publikacji są barwne ilustracje, które wraz z zagadkami pomagają odpędzić nudę.

„Ciekawe ilustracje, tak jak staranny język, są w książkach dla najmłodszych odbiorców walorem nie do przecenienia. To właśnie te pierwsze książki kształtują gust, dostarczają wzorców, dobrych lub złych, których dzieci nie potrafią jeszcze samodzielnie, krytycznie ocenić. (...) Zagadki dla maluchów powinny koniecznie zagościć w ich domach. Z pewnością szybko staną się ulubioną pozycją w dziecięcej, domowej biblioteczce. Umilą i urozmaicą czas spędzany z mamą, tatą lub babcią”. ",,"
2009-01-01 ","
2009-01-01 ","
128 ","
polski ",,"

Bardzo kolorowa i ładnie wydana książeczka. Córeczce bardzo się podobała. 

Bardzo kolorowa i ładnie wydana książeczka. Córeczce bardzo się podobała. 



Pokaż mimo to


;

Polecam wszystkim rodzicom ciekawskich maluchów! 
Mnóstwo rymowanych zagadek dotyczących wszystkiego: rodziny, domu, pór roku, pojazdów, zwierząt etc.
Nie bójcie się - w nawiasach są odpowiedzi ;p 

Polecam wszystkim rodzicom ciekawskich maluchów! 
Mnóstwo rymowanych zagadek dotyczących wszystkiego: rodziny, domu, pór roku, pojazdów, zwierząt etc.
Nie bójcie się - w nawiasach są odpowiedzi ;p 



Pokaż mimo to


",
"
Wywiad biznesowy w korporacjach transnarodowych. Teoria i praktyka ",Marek Ciecierski,"
biznes, finanse ",Wydawnictwo Adam Marszałek,"
9788376111094 ",,,"
2009-01-01 ","
2009-01-01 ","
354 ","
polski ",,,
"
Magazyn Fantastyczny 16 (3/2009) ",Filip Król,"
czasopisma ",Robert Zaręba,,"
OPOWIADANIA
KLĄTWA z o.o. - Łukasz Śmigiel
DRUGI GŁOS - Marcin Mon
ROKU PAŃSKIEGO... - Filip Król
ROZMOWA Z POETĄ - Piotr Mirski
CAŁE MNÓSTWO MOŻLIWOŚCI - Maciej Musialik
MOJE WATERLOO - Marcin Szerenos
Z KRWI I OGNIA - Henryk Tur
REALITONAUTA - Tomasz Wojtaś
PIWNICA PEŁNA POCIECH - Maciej Bartosz Kruk
TRÓJKĄT - Kazimierz Kyrcz & Łukasz Śmigiel
ROZMOWA ZE ŚWIĘTYM MIKOŁAJEM - Robert Zaręba ",,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,,
"
Pomocnicy Myszki Miki ",Thea Feldman,"
literatura dziecięca ",Egmont Polska,"
9788323741954 ","
Gdy Miki zaprosił na obiad przyjaciół, był pewien, że drzwi otworzą im automatycznie Pomocne Dłonie, które potem pomogą mu przyrządzić wegetariańską potrawkę. Niestety, Pomocne Dłonie przestały działać! Teraz wszystko zależy od ciebie. Musisz wybrać właściwe narzędzia i spróbować naprawić maszynerię znajdującą się w piwnicy Klubu. ","
Mickey's Handy Helpers ","
2009-01-01 ","
2009-01-01 ","
24 ","
polski ","
Krzysztof Uliszewski ","

Jest to książka mojego dzieciństwa. Uczy zdań, wyrazów, liczenia. Polecam małym dzieciom. 

Jest to książka mojego dzieciństwa. Uczy zdań, wyrazów, liczenia. Polecam małym dzieciom. 



Pokaż mimo to


",
"
„Dziennik wojny trojańskiej” Diktysa z Krety. Studium historycznoliterackie ",Antoni Bobrowski,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Uniwersytetu Jagiellońskiego,"
9788323327813 ","
Autor podejmuje tematykę dotychczas nieobecną w polskich badaniach filologicznych. Przedstawia wieloaspektową analizę ""Dziennika wojny trojańskiej"", unikatowego przykładu antycznej prozy fabularnej opartego na koncepcji świadomego fałszerstwa literackiego, dokonaną w szerokim kontekście historycznoliterackim oraz uwzględniającą problemy struktury fabularnej dzieła i autorskich założeń artystycznych. ",,"
2009-01-01 ","
2009-01-01 ","
289 ","
polski ",,"

Wszyscy mają jakąś wiedzę na temat wojny trojańskiej. Mniejszą lub gorszą, ale mają. Tymczasem na pytanie, skąd tę wiedzę czerpiemy, wszyscy odpowiedzieliby: z eposów Homera. Cóż, jak się okazuje z tym Homerem sprawa nie jest wcale taka łatwa, bo „Iliada” i „Odyseja” stanowiły tylko część tzw. cyklu trojańskiego. Mitologiczne historie związane z upadkiem Ilionu inspirowały wielu autorów. Jednym z takich antycznych pisarzy, który podjął się swego rodzaju rywalizacji z Homerem był nieznany skądinąd Lucjusz Septymiusz, który sfabrykował „Dziennik wojny trojańskiej” przypisując go uczestnikowi tego konfliktu – Diktysowi z Krety. Dziennik ten to bardzo ciekawe dzieło należące do nurtu polemicznego względem tradycji homerycko-cyklicznej. Jego twórca przedstawił zracjonalizowaną i zdeheroizowaną wizję wyprawy pod Troję. W średniowieczu, gdy na Zachodzie zanikła znajomość greki, to właśnie pamiętnik Diktysa był jednym z głównych źródeł wiedzy o micie trojańskim.

A. Bobrowski podjął się w niniejszej monografii ukazania Diktysowego pseudoepigrafu w szerokiej perspektywie badań historycznoliterackich. Analizie poddane zostały struktura i techniki narracyjne stosowane przez tajemniczego Lucjusza Septymiusza, bohaterowie dzieła (jakże inni od homeryckich!), czy przynależność gatunkowa. Zupełnie dziś nieistniejący w szerszej świadomości dziennik Diktysa przedstawił Autor jako interesujący przykład polemicznego względem Homera spojrzenia na wojnę trojańską. Odmienność tego spojrzenia pozwala dostrzec, w jak różnorodny sposób można było przedstawić ten najsłynniejszy z greckich mitów. Praca ma charakter stricte naukowy i filologiczny, pełno w niej odniesień do literatury przedmiotu oraz łacińskich cytatów. Sądzę jednak, że praca godna jest polecenia nie tylko filologom klasycznym, ponieważ Autorowi udało się świetnie zaprezentować, jak niezwykle plastycznym tworzywem literackim może być mitologia.

Tomasz Babnis 

Wszyscy mają jakąś wiedzę na temat wojny trojańskiej. Mniejszą lub gorszą, ale mają. Tymczasem na pytanie, skąd tę wiedzę czerpiemy, wszyscy odpowiedzieliby: z eposów Homera. Cóż, jak się okazuje z tym Homerem sprawa nie jest wcale taka łatwa, bo „Iliada” i „Odyseja” stanowiły tylko część tzw. cyklu trojańskiego. Mitologiczne historie związane z upadkiem Ilionu inspirowały... 

więcej



mniej





Pokaż mimo to


",
"
Zabytki żydowskie w Polsce ",Adam Dylewski,"
historia ",Dragon,"
9788361582458 ","
Niełatwo we współczesnym krajobrazie odkryć ślady wielowiekowej obecności Żydów na ziemiach polskich. Świat wokół nieprzerwanie się zmienia i przekształca, pochłaniając i adaptując wszystko to, co zarzucone, zapomniane, zbędne. Ale ciągle jeszcze, nawet w najbliższej okolicy, można odnaleźć tajemnicze, trochę nieprzystające do współczesnej rzeczywistości obiekty – synagogi i kirkuty, przypominające dobitnie, że przez pierwsze tysiąclecie historii nasza ojczyzna stanowiła złożony i różnobarwny tygiel kulturowy.
Prezentujemy wybór z ciągle bogatej listy polskich judaików. Niektóre z tych zabytków otrzymały nowe życie, a nawet są siedzibami wskrzeszonych wspólnot żydowskich. W innych działają muzea, biblioteki, sale wystawowe, fundacje, instytucje kultury. Wiele jest pustych, choć zabezpieczonych. Równie dużo walczy o przetrwanie, pozostając w zaniedbaniu i pod groźnym wpływem mijającego czasu. Niewątpliwie wszystkie są fascynujące.
Wybierzmy się zatem na spotkanie z gośćmi ze wspólnej polsko-żydowskiej przeszłości, które uświadomi nas i wzbogaci, także w wiedzę konieczną do zidentyfikowania naszej tożsamości. ",,"
2009-01-01 ","
2009-01-01 ","
112 ","
polski ",,"

Jetem tak zmęczona sposobem wydawania książek i tematyką żydowską, ze nie wiem jaką maa o niej opinię. Szału nie robi. 

Jetem tak zmęczona sposobem wydawania książek i tematyką żydowską, ze nie wiem jaką maa o niej opinię. Szału nie robi. 



Pokaż mimo to


",
"
Pedagogika Specjalna. Tom 2. ",Deborah Deutsch Smith,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Naukowe PWN,"
9788301157074 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Bardzo przydatna na studiach, do uzyskania podstawowych informacji w zakresie pedagogiki specjalnej. Jednak wydaje mi się że nieprzydatna w pracach licencjackich/magisterskich 

Bardzo przydatna na studiach, do uzyskania podstawowych informacji w zakresie pedagogiki specjalnej. Jednak wydaje mi się że nieprzydatna w pracach licencjackich/magisterskich 



Pokaż mimo to


",
"
Kaczor Donald 34-35/2009 ",Don Rosa,"
komiksy ",Egmont Polska,,,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Stąd do małości - Don Rosa 

Stąd do małości - Don Rosa 



Pokaż mimo to


",
"
Czy mogę odprowadzić cię do Domu? Pociecha i wsparcie dla opiekunów osób poważnie chorych. ",Hutchison Joyce,"
religia ",Wydawnictwo Święty Wojciech,"
978-83-7516-250-9 ","
Ta książka jest niezastąpionym źródłem wsparcia dla zawodowych opiekunów (pielęgniarek, pracowników hospicjów), jak i dla wszystkich, którzy towarzyszą ciężko chorym i umierającym. Dzięki niej czytelnik odkryje w sobie odwagę i siły potrzebne w trudnych doświadczeniach, związanych z poważną chorobą i odchodzeniem bliskiej osoby.

Joyce Hutchison jest pielęgniarką, koordynatorką programu opieki paliatywnej. Jej doświadczenie kliniczne obejmuje pracę z osobami cierpiącymi na nowotwory, opiekę domową oraz hospicyjną.
Joyce Rupp to pisarka znana także w Polsce; sama określa się mianem duchowej „akuszerki”. Należy do wspólnoty Służebnic Maryi. Jest autorką wielu poczytnych książek o tematyce duchowej. ","
May I walk you Home? ","
2009-01-01 ","
2009-01-01 ","
217 ","
polski ","
Marcin Nowicki ",,
"
Szkoła przetrwania dla przyszłych ojców ",David Port,"
poradniki ",Świat Książki,"
9788324707812 ","
Pełen humoru i życiowej prawdy przewodnik po... przyszłym ojcostwie. Autorzy pomogą każdemu mężczyźnie odnaleźć się w tej wyjątkowej, nowej sytuacji, a wiedzą, co piszą, bo sami przez to przeszli. Książka zawiera informacje niezbędne każdemu przyszłemu ojcu, m.in. o przebiegu ciąży, zdrowym żywieniu, podstawach masażu i położnictwa, a także o sztuce radzenia sobie z kaprysami ciężarnej partnerki. ",,"
2009-01-01 ","
2009-01-01 ","
272 ","
polski ",,,
"
Przyrzeczenie harcerskie Historia. Metodyka. Manipulacje ",Bogusław Śliwierski,"
historia ",Oficyna Wydawnicza Impuls,"
978-83-7308-965-5 ","
Każdy instruktor, który, chcąc zrozumieć i docenić swoiste cechy i wielorakie funkcje harcerskiego przyrzeczenia, powinien najpierw sięgnąć do jego historii. Nie tylko po to, by uczynić zadość starej rzymskiej maksymie, iż „historia jest nauczycielką życia”, lecz także i w tym celu, żeby pogłębić swoją świadomość historyczną z korzyścią dla pełnienia harcerskiej służby. Wzbudzony w latach 1980–1981 spór instruktorski wokół harcerskiego przyrzeczenia, choć skoncentrowany głównie na jego aspekcie ideowym, z całą wyrazistością ujawnił szereg luk w wiedzy historycznej wśród harcerskich wychowawców.

Różne złożyły się na to przyczyny:

– subiektywne, jak np. niechęć do wnikania w przeszłość lub świadome pomijanie niektórych faktów historycznych w celu wyeksponowania własnej interpretacji danego zagadnienia;
– obiektywne – w postaci braku dostępu do źródeł i opracowań historycznych czy przekazKażdy instruktor, który, chcąc zrozumieć i docenić swoiste cechy i wielorakie funkcje harcerskiego przyrzeczenia, powinien najpierw sięgnąć do jego historii. Nie tylko po to, by uczynić zadość starej rzymskiej maksymie, iż „historia jest nauczycielką życia”, lecz także i w tym celu, żeby pogłębić swoją świadomość historyczną z korzyścią dla pełnienia harcerskiej służby. Wzbudzony w latach 1980–1981 spór instruktorski wokół harcerskiego przyrzeczenia, choć skoncentrowany głównie na jego aspekcie ideowym, z całą wyrazistością ujawnił szereg luk w wiedzy historycznej wśród harcerskich wychowawców.

Różne złożyły się na to przyczyny:

– subiektywne, jak np. niechęć do wnikania w przeszłość lub świadome pomijanie niektórych faktów historycznych w celu wyeksponowania własnej interpretacji danego zagadnienia;
– obiektywne – w postaci braku dostępu do źródeł i opracowań historycznych czy przekazywanie przez niektórych autorów, zapewne częściowo na skutek cenzury politycznej, błędnych lub celowo zafałszowanych informacji.


To właśnie na tle tezy, iż powinniśmy próbować wziąć na swoje barki ciężar spuścizny historycznej, zawarty pod wywoławczym hasłem „harcerstwo”[2], zrodziła się konieczność uzyskania odpowiedzi na kilka pytań:

1. Skąd została zaczerpnięta pierwsza formuła przyrzeczenia harcerskiego?
2. Ile było redakcji pierwowzoru harcerskiego przyrzeczenia? Kiedy, przez kogo i z jakimi oczekiwaniami zostały
zatwierdzone i wdrożone w życie?
3. Czego dotyczyły kolejne transformacje przyrzeczeń i jakie złożyły się na to przyczyny? 
4. Dlaczego w dziejach harcerstwa nie mogła obowiązywać jedna formuła przyrzeczenia harcerskiego?

Geneza harcerskiego przyrzeczenia nie była przedmiotem odrębnych badań czy publikacji, toteż w niniejszych rozważaniach, obok faktów dokumentujących to zagadnienie, sprostowań błędnych lub niedokładnych informacji, znajdują się także wątpliwości i hipotezy dotyczące niewyjaśnionych jeszcze i niejasnych zdarzeń z nadzieją, że być może pobudzą historyków lub fascynujących się historią harcerstwa instruktorów do dalszych poszukiwań danych i ich weryfikacji.

Najlepsza Książka Historyczna w kategorii Same Fakty podczas Targów Książki 2009 ",,"
2009-01-01 ","
2009-01-01 ","
244 ","
polski ",,"

To zdecydowanie dobre źródło informacji nt. Przyrzeczenia, Prawa w sumie też. Masa informacji, wyczerpujące opisy, źródła... Idealne dla naprawdę zainteresowanych historią ruchu. Jeżeli ktoś po prostu chce się ""czegoś"" dowiedzieć, polecam również, ale do przejrzenia. Sama lubię historię, ale ta książka jest męcząca i dość nudna. Dlatego pierwszą połowę się przeczytało, drugą - przekartkowało w poszukiwaniu czegoś ciekawego. Skoro to kompendium wiedzy dot. Przyrzeczenie, brakowało mi jednej rzeczy - samych Przyrzeczeń. Obrzędów. Przecież to temat - rzeka! A znalazła się tu zaledwie kilka cytacików opisujących uroczystość. Myślę, że nawet bardziej przy lekturze ubawiłby się zbzikowany historyk, niż harcerz (choć oczywiście jednego nie wyklucza drugiego). 

To zdecydowanie dobre źródło informacji nt. Przyrzeczenia, Prawa w sumie też. Masa informacji, wyczerpujące opisy, źródła... Idealne dla naprawdę zainteresowanych historią ruchu. Jeżeli ktoś po prostu chce się ""czegoś"" dowiedzieć, polecam również, ale do przejrzenia. Sama lubię historię, ale ta książka jest męcząca i dość nudna. Dlatego pierwszą połowę się przeczytało,... 

więcej



mniej





Pokaż mimo to


",
