title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Chrystus świętem Kościoła. Rok liturgiczny ",Augusto Bergamotka,"
religia ","Wydawnictwo Franciszkan√≥w ""Bratni Zew""",,,,"
2004-01-01 ","
2004-01-01 ","
320 ",,,,
"
Harpie odkrywają sex ",Deborah Jean Ross,"
fantasy, science fiction ",K. Zieliński,,,"
Harpies Discover Sex ","
2004-01-01 ","
2004-01-01 ","
8 ","
polski ","
Izabela Miksza ",,
"
Behaviour Management ",Peter Hook,"
poradniki ",Pocket Books,"
978-1-903776-59-9 ","
How to manage their classes is not only every new teacher's first concern, it's also an area about which even the most experienced teachers are never complacent. This practical, authoritative guide to creating calm classes and focused, co-operative students is aimed at both primary and secondary teachers. In clear, concise language, supported by helpful illustrations, the new pocketbook looks at what makes effective teachers. It considers different styles of classroom management, patterns and types of behaviour and offers a range of core principles and key strategies for dealing with everyday scenarios. Teachers will welcome practical examples of real responses to real situations and respond warmly to helpful advice about managing themselves as well as their charges. ",,"
2004-01-01 ",,"
112 ","
angielski ",,,
"
Die Truhen des Arcimboldo ",Hanjo Lehmann,"
kryminał, sensacja, thriller ",Aufbau Taschenbuch Verlag,"
3746615429 ","
In den untersten, allergeheimsten Kellergewölben des Vatikans wird im Jahre 1848 der junge Schlosser Luigi Calandrelli verschüttet. Als er die Mauern seines Verlieses abklopft, stößt er auf eine mysteriöse Truhe mit siebenhundert Jahre alten Pergamenten - sorgsam verborgene Dokumente, die den Machtanspruch der römischen Kirche untergraben. Zwanzig Jahre später vertraut er einem befreundeten preußischen Eisenbahningenieur seine Aufzeichnungen über die damaligen Ereignisse an. Es entspinnt sich ein Netz von Intrigen und Machtkämpfen, das den Leser immer tiefer hineinzieht in die Zeit der ersten Eisenbahnen. ",,"
2004-01-01 ",,"
694 ","
niemiecki ",,,
"
Śladami...2/2004 ",praca zbiorowa,"
czasopisma ",Dom Wydawniczy Rafael,"
17306590 ",,,"
2004-01-01 ","
2004-01-01 ","
86 ","
polski ",,,
"
O szczęściu ,Raju i o Betlejem ",Rudolf Horn,"
historie biblijne ",Wydawnictwo Sióstr Loretanek&Wydawnictwo Misjonarzy Klaretynów PALABRA,"
8372571368 ","
Wiele mądrych opowieści....
Wiele mądrych opowieści zwykle dotyczy tego,Co odległe. Także ta wydarzyła się w zamierzchłych czasach. Jest pogodna,pełna ciepła i opowiada o rzeczach ważnych. O szczęściu,dobroci i miłości. O nich bowiem rozmawiają zwierzęta, wspominając czasy kiedy Raju żyły szczęśliwie u boku Adama i Ewy. Widziały jednak,że tamte czasy nie wrócą, choć-wyczuły to-zdarzyć się miało coś, co na zawsze odmieni ich los... ","
Was ist los in Betlehem ","
2004-01-01  ","
2004-01-01 ","
151 ","
polski ","
Piotr Szymański ","

Przeczytałam tą książkę chyba po raz drugi. Jest to idealna książka dla dzieci. Którzy by chcieli poczytać o Bogu w dziecięcy sposób. Dostałam tą książką ją na komunię. Więc mogę powiedzieć że jest to idealna książka na prezent dla dziecka komunienego. Mogę wam ja polecić 

Przeczytałam tą książkę chyba po raz drugi. Jest to idealna książka dla dzieci. Którzy by chcieli poczytać o Bogu w dziecięcy sposób. Dostałam tą książką ją na komunię. Więc mogę powiedzieć że jest to idealna książka na prezent dla dziecka komunienego. Mogę wam ja polecić 



Pokaż mimo to


",
"
Double wedding ",Patricia Scanlan,"
literatura obyczajowa, romans ",Bantam Books Ltd,,,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Gabinety koalicyjne w III RP ",Wiesława Jednaka,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Wrocławskiego,"
8322924844 ",,,"
2004-01-01 ","
2004-01-01 ","
344 ","
polski ",,,
"
Wspomnienia misjonarza ",o. Tadeusz Jan Krzemiński,"
biografia, autobiografia, pamiętnik ",Inne,"
8391371328 ","
o. Tadeusz Jan Krzemiński, oblat, misjonarz w Kamerunie, duszpasterz polonijny we Francji, superior Dystryktu Belgijskiego. Snuje wspomnienia ze swojej posługi w Polsce, Kamerunie. ",,"
2004-01-01 ","
2004-01-01 ","
126 ","
polski ",,"

Bogaty materiał faktograficzny. Dużo ciekawostek, anegdotki. Źródło dla chcących wzbogacić swoją wiedzę o wkładzie polskich zakonników w rozwój misji, ich codziennej pracy, niesienie wielopłaszczyznowej pomocy mieszkańcom Kamerunu. Źródło wiedzy o kulturze i obyczajowości mieszkańców tego kraju w okresie posługi misyjnej o. Tadeusza. 

Bogaty materiał faktograficzny. Dużo ciekawostek, anegdotki. Źródło dla chcących wzbogacić swoją wiedzę o wkładzie polskich zakonników w rozwój misji, ich codziennej pracy, niesienie wielopłaszczyznowej pomocy mieszkańcom Kamerunu. Źródło wiedzy o kulturze i obyczajowości mieszkańców tego kraju w okresie posługi misyjnej o. Tadeusza. 



Pokaż mimo to


",
"
Co kotek miał? ",praca zbiorowa,"
literatura dziecięca ",Podsiedlik-Raniowski i S-ka,"
837341729X ","
Książeczka zawiera:
Co kotek miał? - Maria Kownacka
Letnia piosenka - Zofia Beszczyńska
Jeż - Hanna Zdzitowiecka
Co słychać na wsi - Wanda Chotomska
Idzie Tola do przedszkola - Lucyna Krzemieniecka
Sen dziecka - Anna Kamieńska
Strasznie ważna rzecz - Danuta Wawiłow ",,"
2004-01-01 ","
2004-01-01 ","
8 ","
polski ",,,
"
miniEncyklopedia: W szkole ",Laura Jaffe,"
literatura dziecięca ",Edipresse,"
8389571587 ","
Społeczeństwo to ludzie wokół nas. Szacunek dla nich, ich potrzeb i różnic między nimi, umożliwia dobre życie w społeczeństwie. Opowiadanie z życia codziennego, praktyczny informator i gra - test pozwolą dziecku zrozumieć, że ma swoje miejsce i rolę w społeczeństwie.
Od 7 lat.
Ten tytuł jest jedną z części francuskiej serii encyklopedii ""Vivre ensenble"" stworzonej przez Bayard Editions. ",,"
2004-01-01 ","
2004-01-01 ","
54 ","
polski ","
Danuta Haensel ","

Bez wątpienia spełnia swoją edukacyjną rolę. Napisana w przystępny dla dzieci sposób, uatrakcyjniona ćwiczeniem dla dzieci (gra - test) i wyjaśnieniem, co oznaczają pewne pojęcia (takie jak reguły, obowiązki itp.). Poza tym niezłe ilustracje i szata graficzna.
Książka może być pomocna zwłaszcza pierwszakom, które często w pierwszych tygodniach szkoły nie wiedzą, jak się w niej odnaleźć. Wychowawca poprzez głośne czytanie tej pozycji może w przystępny sposób pewne reguły przybliżyć swoim małym wychowankom. 

Bez wątpienia spełnia swoją edukacyjną rolę. Napisana w przystępny dla dzieci sposób, uatrakcyjniona ćwiczeniem dla dzieci (gra - test) i wyjaśnieniem, co oznaczają pewne pojęcia (takie jak reguły, obowiązki itp.). Poza tym niezłe ilustracje i szata graficzna.
Książka może być pomocna zwłaszcza pierwszakom, które często w pierwszych tygodniach szkoły nie wiedzą, jak się w... 

więcej



mniej





Pokaż mimo to


",
"
The Minotaur Takes A Cigarette Break ",Steven Sherrill,"
literatura piękna ",Canongate Books,"
184195487X ","
Five thousand years out of the labyrinth, the Minotaur finds himself in the American South, living in a trailer park and working as a line cook at a steakhouse. No longer a devourer of human flesh, the Minotaur is a socially inept, lonely creature with very human needs. But over a two-week period, as his life dissolves into chaos, this broken and alienated immortal awakens to the possibility for happiness and to the capacity for love. ","
The Minotaur Takes A Cigarette Break ","
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Ojczyzna duża i mała ",Beata Siwek,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Katolickiego Uniwersytetu Lubelskiego,"
9788373631533 ",,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Prawo Rzymskie. Zestaw ćwiczeń dla studentów prawa ",Michał Araszkiewicz,"
nauki społeczne (psychologia, socjologia, itd.) ",Kantor Wydawniczy Zakamycze,"
8374440155 ","
Prawo rzymskie jako przedmiot na studiach prawniczych jest niezwykle ważnym etapem w edukacji przyszłych sędziów, adwokatów, czy radców prawnych, choć praktycy nie zawsze są świadomi tego fundamentu. Jak jednak wiadomo, prawo rzymskie to przeogromny zbiór reguł oraz instytucji prawnych, które odnajdujemy w prawie pozytywnym wielu państw europejskich, których systemy prawne, uwzględniające specyfikę stosunków prawnych każdego kraju, mają wspólne korzenie - właśnie prawo rzymskie. Gotfried Leibniz uważał prawo rzymskie nie tylko za płaszczyznę porozumienia, ale przed wszystkim za ""spiżową filozofię prawa"", na którą składają się nie tylko jego elementy, ale i dogmatyka prawnicza, myślenie prawnicze, warsztat prawniczy, taki jak analiza stanu faktycznego, interpretacja, argumentacja prawnicza, a nawet pewne modele rozwiązań - tzw. rationes decidendi. Nie można też nie zauważyć wartości aksjologicznych tego prawa. Poznaniu tych wspomnianych wartości prawa rzymskiego, a także pomocy w nauce jak analizować stan faktyczny, argumentować i uzasadniać swe rozstrzygnięcie ma służyć - w intencjach autorów - ten zbiór różnych zadań z zakresu prawa rzymskiego prywatnego - części materialnej. W tej bowiem materii odnaleźć można najwięcej haseł odwoławczych do współczesności. Mamy nadzieję, że publikacja okaże się przydatna dla studentów prawa sięgających, często z niewielką chęcią, do tego przedmiotu. Być może nauka stanie się dzięki naszej propozycji przyjemniejsza i łatwiejsza. ",,"
2004-01-01 ","
2004-01-01 ","
522 ","
polski ",,"

Bardzo polecam. Żałuję, że nie odkryłam tej pozycji wcześniej niż kilka dni przed egzaminem. Świetna do powtórek. 

Bardzo polecam. Żałuję, że nie odkryłam tej pozycji wcześniej niż kilka dni przed egzaminem. Świetna do powtórek. 



Pokaż mimo to


",
"
A Play of Isaac ",Margaret Frazer,"
powieść historyczna ",Berkley,"
9780425197516 ","
The year is 1434, and preparations are under way for the Corpus Christi festival in Oxford, England. Plays are a traditional part of the celebration, and Joliffe and the rest of his troupe are to perform Isaac and Abraham. Until then, their theatrical antics are in demand by a wealthy merchant who offers them an opportunity to ply their trade for room and board.

But when the body of a murdered man is found outside the barn door where the troupe is lodging, Joliffe must raise the curtain on the merchant's mysterious past and uncover the startling truth behind a murder most foul... ",,"
2004-01-01 ",,"
312 ","
angielski ",,"

Dobrze i wprawnie napisana, wciąga, czyta się lekko i szybko, a i nauczyć się czegoś przy okazji można, bo wyjaśnienia wkomponowane są zadziwiająco gładko w tok opowieści. Nie jest to tzw. Wielka Literatura, ale prawie warto przejechać się pociągiem na druki koniec kraju tylko po to, żeby to przeczytać w drodze. 

Dobrze i wprawnie napisana, wciąga, czyta się lekko i szybko, a i nauczyć się czegoś przy okazji można, bo wyjaśnienia wkomponowane są zadziwiająco gładko w tok opowieści. Nie jest to tzw. Wielka Literatura, ale prawie warto przejechać się pociągiem na druki koniec kraju tylko po to, żeby to przeczytać w drodze. 



Pokaż mimo to


",
"
Układaj mądrze swoją dietę ",Michael Mogadam,"
zdrowie, medycyna ",Klub dla Ciebie,"
8374041625 ",,,"
2004-01-01 ","
2004-01-01 ","
258 ","
polski ","
Sebastian Musielak ",,
"
The Minotaur Takes A Cigarette Break ",Steven Sherrill,"
literatura piękna ",Canongate Books,"
184195487X ","
Five thousand years out of the labyrinth, the Minotaur finds himself in the American South, living in a trailer park and working as a line cook at a steakhouse. No longer a devourer of human flesh, the Minotaur is a socially inept, lonely creature with very human needs. But over a two-week period, as his life dissolves into chaos, this broken and alienated immortal awakens to the possibility for happiness and to the capacity for love. ","
The Minotaur Takes A Cigarette Break ","
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Nie obrażam się na Boga ",Emilia Waśniowska,"
poezja ",Wydawnictwo Święty Wojciech,"
8370157203 ","
""Tomik ""Nie obrażam się na Boga"" to liryczne świadectwo zmagań z chorobą nowotworową, która ujawniła się we wrześniu 2003 roku."" ",,"
2004-01-01 ","
2004-01-01 ","
34 ","
polski ",,"

Bardzo osobisty i wzruszający tomik poezji pani Emilii Waśniowskiej, w którym zawarła swoje refleksje i uczucia związane ze stoczoną przez nią walką z chorobą nowotworową. 

Zamiast opisu pozwolę sobie przytoczyć fragment tytułowego wiersza (""Nie obrażam się na Boga""):

[...]
nie zapytam nigdy miły
o to czemu mnie
to pytanie jest zbyt małe
jest zupełnie złe
i nie chciałabym usłyszeć
a dlaczego niby nie

Bydgoszcz, 13.11.2003 r. 

Bardzo osobisty i wzruszający tomik poezji pani Emilii Waśniowskiej, w którym zawarła swoje refleksje i uczucia związane ze stoczoną przez nią walką z chorobą nowotworową. 

Zamiast opisu pozwolę sobie przytoczyć fragment tytułowego wiersza (""Nie obrażam się na Boga""):

[...]
nie zapytam nigdy miły
o to czemu mnie
to pytanie jest zbyt małe
jest zupełnie złe
i nie chciałabym... 

więcej



mniej





Pokaż mimo to


",
"
Gwiazdy w ofensywie: Antologia poezji ",praca zbiorowa,"
poezja ",Akademickie Centrum Kultury Uniwersytetu Gdańskiego,,,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Ania i Piotrek. Wielkie Szczęście ",Dagna Ślepowrońska,"
literatura dziecięca ",Wilga,"
8373750959 ","
Ania Biedronka: mam 6 lat, mamę psychologa, tatę fotografa, brata Piotrka, najlepszą przyjaciółkę, Małgosię; bardzo lubię zwierzęta, lubię też bawić się lalkami i czytać książki, za to nie lubię, jak Piotrek się mądrzy.

Piotrek Biedronka: mam 8 lat i młodszą siostrę, Anię. Wiecie, jak to jest z młodszymi siostrami - czasem nie można z nimi wytrzymać, ale gdy chodzi o dochowanie tajemnicy, są niezawodne. Ale tym razem to nie ona jest najważniejsza, tylko nasza mama, a właściwie wszystkie mamy! Bo zbliża się Dzień Matki i koniecznie trzeba zrobić coś takiego, żeby to był dzień wyjątkowy... ",,"
2004-01-01 ","
2004-01-01 ","
22 ","
polski ",,,
"
Der Goldene Reif ",Hildegard Burri-Bayer,"
literatura piękna ",Weltbild,"
3828974953 ","
Die Kunsthistorikerin Miriam James entdeckt in den Briefen ihrer verstorbenen Mutter, dass ihr Vater im ersten Jahrhundert nach Christus gelebt hat und ihre Mutter nach seinem Tod mit ihr ins zwanzigste Jahrhundert zurückgekehrt ist. Sie stößt bei ihrer Suche nach dem Geheimnis ihrer Mutter auf einen goldenen Halsreif. Als sie den Reif umlegt, findet sie sich plötzlich zusammen mit ihren beiden Freunden im Jahre vierundachtzig nach Christus wieder. Verzweifelt versuchen sie, in ihre Zeit wieder zurückzukehren, doch der Halsreif ist spurlos verschwunden... ","
Der Goldene Reif ","
2004-01-01 ",,"
356 ","
niemiecki ",,,
"
Prawo Rzymskie. Zestaw ćwiczeń dla studentów prawa ",Michał Araszkiewicz,"
nauki społeczne (psychologia, socjologia, itd.) ",Kantor Wydawniczy Zakamycze,"
8374440155 ","
Prawo rzymskie jako przedmiot na studiach prawniczych jest niezwykle ważnym etapem w edukacji przyszłych sędziów, adwokatów, czy radców prawnych, choć praktycy nie zawsze są świadomi tego fundamentu. Jak jednak wiadomo, prawo rzymskie to przeogromny zbiór reguł oraz instytucji prawnych, które odnajdujemy w prawie pozytywnym wielu państw europejskich, których systemy prawne, uwzględniające specyfikę stosunków prawnych każdego kraju, mają wspólne korzenie - właśnie prawo rzymskie. Gotfried Leibniz uważał prawo rzymskie nie tylko za płaszczyznę porozumienia, ale przed wszystkim za ""spiżową filozofię prawa"", na którą składają się nie tylko jego elementy, ale i dogmatyka prawnicza, myślenie prawnicze, warsztat prawniczy, taki jak analiza stanu faktycznego, interpretacja, argumentacja prawnicza, a nawet pewne modele rozwiązań - tzw. rationes decidendi. Nie można też nie zauważyć wartości aksjologicznych tego prawa. Poznaniu tych wspomnianych wartości prawa rzymskiego, a także pomocy w nauce jak analizować stan faktyczny, argumentować i uzasadniać swe rozstrzygnięcie ma służyć - w intencjach autorów - ten zbiór różnych zadań z zakresu prawa rzymskiego prywatnego - części materialnej. W tej bowiem materii odnaleźć można najwięcej haseł odwoławczych do współczesności. Mamy nadzieję, że publikacja okaże się przydatna dla studentów prawa sięgających, często z niewielką chęcią, do tego przedmiotu. Być może nauka stanie się dzięki naszej propozycji przyjemniejsza i łatwiejsza. ",,"
2004-01-01 ","
2004-01-01 ","
522 ","
polski ",,"

Bardzo polecam. Żałuję, że nie odkryłam tej pozycji wcześniej niż kilka dni przed egzaminem. Świetna do powtórek. 

Bardzo polecam. Żałuję, że nie odkryłam tej pozycji wcześniej niż kilka dni przed egzaminem. Świetna do powtórek. 



Pokaż mimo to


",
"
Ojczyzna duża i mała ",Beata Siwek,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Katolickiego Uniwersytetu Lubelskiego,"
9788373631533 ",,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,,
"
Marketing. An introduction. ",Rosalind Masterson,"
nauki społeczne (psychologia, socjologia, itd.) ",Mc Graw Hill Education,,,"
Marketing. An introduction. ","
2004-01-01 ",,,"
angielski ",,,
"
Drømmehjerte ",Cecilia Samartin,"
utwór dramatyczny (dramat, komedia, tragedia) ",Juritzen Forlagene,"
9788282050210 ","
""Hva er drømmehjertet mitt, tia Nora?"". ""Det er hjertet du har inni deg som aldri kan bli såret av brutte løfter eller smerten ved å lengte for mye"".

Cuba 1956. To kusiner er hjertevenner til Castros revolusjon brått skiller dem. Nora flykter med familien til USA, mens Alicia opplever at det lykkelige livet i Havanna blir snudd til nød og fattigdom under Castros regime. Etter mange år klarer ikke Nora å nøye seg med å lese brevene fra Alicia. Hun må reise tilbake for å hjelpe sin syke venninne. En dramatisk og vakker roman om håp, håpløshet og evig vennskap. ","
Ghost Heart ","
2004-01-01 ",,"
413 ","
norweski ","
Kirsti Øvergaard ","

Męczyłam książkę niemal od momentu jej kupienia w 2010... Cztery lata!! Ale jakoś mnie nie pasjonowała... 

Męczyłam książkę niemal od momentu jej kupienia w 2010... Cztery lata!! Ale jakoś mnie nie pasjonowała... 



Pokaż mimo to


",
"
Przypowieści na dobranoc ",Leonika Dorota Dąbek CSFN,"
religia ",Święty Paweł,"
8371688393 ","
Książka ta jest mądrą, przepięknie ilustrowaną dziecięcą lekturą do poduszki. Autorka, korzystając z najnowszych osiągnięć biblistyki, zapoznaje dzieci z treścią i znaczeniem blisko trzydziestu przypowieści Pana Jezusa. Uczy Małych Czytelników, że każde zdarzenie, nawet najbardziej zwyczajne, może być miejscem spotkania z Panem Bogiem i Jego Słowem. Podpowiada też, co czynić, by nasze życie stało się miejscem królowania Pana Jezusa i drogą ku niebu. ",,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,"

Jakoś tak się składa, że książki o treściach religijnych są pisane dość topornym językiem. Co gorsza, bardzo kuleją te dla najmłodszych. Dlatego pozytywnym zaskoczeniem była ta lektura. Dało się ją czytać bez większych zgrzytów. A już gdyby poddać ją niewielkiej pracy redakcyjnej, to ho, ho, może stałaby się hitem. A póki co mamy przypowieści z Nowego Testamentu podane w formie zrozumiałej dla dzieci, wsparte przykładem z życia. Dziecko słucha z przejęciem i nawet odpowiada na pytania zadawane w tekście. Polecam. 

Jakoś tak się składa, że książki o treściach religijnych są pisane dość topornym językiem. Co gorsza, bardzo kuleją te dla najmłodszych. Dlatego pozytywnym zaskoczeniem była ta lektura. Dało się ją czytać bez większych zgrzytów. A już gdyby poddać ją niewielkiej pracy redakcyjnej, to ho, ho, może stałaby się hitem. A póki co mamy przypowieści z Nowego Testamentu podane w... 

więcej



mniej





Pokaż mimo to


",
"
Transalpinium. Po obu stronach Alp. Malartswo w Europie od Giorgiona i Duerera do Tycjana i Rubensa ",Katarzyna M. Rokosz,"
sztuka ",Bosz,"
8389747022 ","
Miniatura albumu to, przeznaczona dla młodego czytelnika, podróż w tajemniczy i fascynujący świat obrazów i ich twórców. Tomik zawiera 21 dzieł najbardziej reprezentatywnych dla problematyki albumu i wystawy. ",,"
2004-01-01 ","
2004-01-01 ","
80 ","
polski ",,,
"
Neuropatie nabyte ",Andrzej Bogucki,"
zdrowie, medycyna ",Czelej,"
8389309300 ","
Neuropatie, czyli inaczej zapalenia nerwów obwodowych, mogą być spowodowane oddziaływaniem na struktury nerwu obwodowego czynników toksycznych, zapalnych i infekcyjnych. Jednakże, mimo zaawansowanej technicznie i wnikliwie prowadzonej diagnostyce, statystycznie, nie udaje się ustalić przyczyny ok. 20% przypadków neuropatii nabytych.

Autorzy przedstawiają obraz kliniczny nabytych neuropatii obwodowych, ich diagnostykę i leczenie. Ta niewielka pozycja zawiera szczegółowe omówienie wszystkich najważniejszych neuropatii: demielinizacyjnych, neuropatii w chorobach metabolicznych i endokrynologicznych, układowych, w gammapatiach monoklonalnych, neuropatii paranowotworowych, infekcyjnych, toksycznych, a także zespół Parsonage'a-Turnera, polineuropatia stanu terminalnego, neuropatie po radioterapii. ",,"
2004-01-01 ","
2004-01-01 ","
142 ","
polski ",,,
"
La più grande balena morta della Lombardia ",Aldo Nove,"
literatura piękna ",Giulio Einaudi Editore,"
8806169009 ","
Torna Aldo Nove con un libro incantato e selvaggio.
Mai come in questa sorta di catalogo in forma narrativa delle figure, delle ossessioni e delle paure infantili, ma dilatate a occuparsi di tutto ciò che di sbagliato sta accadendo in questo pianeta, il punto di vista è stato cosí preciso e nitido, mai la voce cosí limpida pur pronunciando le piú feroci, buffe, strampalate favole della vita quotidiana di una piccola città, Viggiú, sospesa come per un incantesimo negli anni Settanta, e destinata a diventare il mondo per antonomasia. Punto di vista, si intende, di un bambino, quasi adolescente, ma come bloccato a guardar fuori da una sua finestra affacciata sull’andirivieni del tempo, da cui assiste a una fantastica commedia degli orrori con una imperturbabilità che ci permette di riconoscerlo, infine: quel bambino inquietante non è altri che la parte rimasta buona di noi stessi, e disposta alla meraviglia. ",,"
2004-01-01 ",,"
177 ","
włoski ",,,
"
W zoo ",praca zbiorowa,"
literatura dziecięca ",Podsiedlik-Raniowski i S-ka,"
837341701X ","
Książeczka zawiera: 
W zoo - Danuta Wawiłow
Śnieżny dziadek - Dorota Gellner
Smutna Baba Jaga - Joanna Papuzińska
Szukanka - Julian Kornhauser
Kiedy pada - Joanna Kulmowa
Żuczek i żabki - Hanna Ożogowska
Liski - Wanda Chotomska ",,"
2004-01-01 ","
2004-01-01 ","
8 ","
polski ",,,
"
Poglądy polityczno-prawne Feliksa Konecznego ",Piotr Bezat,"
popularnonaukowa ",,"
8388020846 ","
Feliks Koneczny, wybitny krakowski historyk i teoretyk cywilizacji, politycznie powiązany był z ruchem narodowym, czemu dawał wyraz w swoich licznych pracach naukowych i popularyzatorskich. Te inklinacje badacza i myśliciela stanowiły i stanowią pożywkę dla rozmaitych odłamów prawicy. Niejednokrotnie starano się już – poprzez nieuczciwy dobór cytatów – podeprzeć poglądy, których uczony nigdy nie podzielał. Praca Piotra Bezata stanowi próbę przedstawienia klarownej i wyważonej odpowiedzi na pytanie: jakie były poglądy polityczno-prawne profesora Feliksa Konecznego? ",,"
2004-01-01 ","
2004-01-01 ","
65 ","
polski ",,"

W niniejszej książce autor przedstawia koncepcje polityczno-prawne Feliksa Konecznego. Prawo czy też normy społeczne w danym zrzeszeniu, aby mogły prosperować muszą wywodzić się z współmiernego pojmowania pięciomianu bytu człowieczego. Jest on nieodzownym warunkiem dalszego istnienia i pomyślności każdej wspólnoty. Na tej podstawie kreślone są fundamenty prawa. W książce opisane zostały wartości, które muszą być spełnione w życiu codziennym takimi jak moralność oraz etyka i to nie tylko w życiu prywatnym, ale przede wszystkim w życiu publicznym co autor książki daje szczególny nacisk na tę sferę życia zbiorowego. Poruszone zostały kwestie wymiaru sprawiedliwości, sądownictwa, a także poglądu Konecznego odnośnie co do pojęć takich jak patriotyzm i nacjonalizm, które dają jednoznaczny wgląd na osobiste rozumowanie historyka co do tych dwóch pojęć. Opisane zostały także takie kwestie jak państwowość, naród i różnice pomiędzy społecznością i społeczeństwem. Całokształt pracy w sposób treściwy określa jakimi poglądami kierował się Feliks Koneczny. Warto się z nimi zapoznać mając na uwadze dorobek naukowy historyka, a także ze względu na próby przypisania przez różne środowiska rzeczy, z którymi Koneczny nie miał za wiele wspólnego. 

W niniejszej książce autor przedstawia koncepcje polityczno-prawne Feliksa Konecznego. Prawo czy też normy społeczne w danym zrzeszeniu, aby mogły prosperować muszą wywodzić się z współmiernego pojmowania pięciomianu bytu człowieczego. Jest on nieodzownym warunkiem dalszego istnienia i pomyślności każdej wspólnoty. Na tej podstawie kreślone są fundamenty prawa. W książce... 

więcej



mniej





Pokaż mimo to


",
"
Blade- Black & White ",Chris Claremont,"
komiksy ",Marvel Comics,"
9780785114697 ","
A war is raging, and he has a job to do; for Blade the Vampire Hunter, there are no shades of gray! Now, for the first time ever, the House of Ideas reprints the best of Blade in bold black and white from its legendary '70s-era horror magazines - including Vampire Tales and Marvel Preview! Collecting material from Vampire Tales #8-9, Marvel Preview #3 and #6, Blade: Crescent City Blues #1, and Marvel Shadows and Light #1. ",,"
2004-01-01 ",,"
144 ","
angielski ",,,
"
The EQ Difference ",Adele B. Lynn,"
nauki społeczne (psychologia, socjologia, itd.) ",Amacom,"
9780814408445 ","
Co-published with SHRM. Emotional Intelligence (EI) is a strong indicator of individual, team, and organizational success. But stocking up on emotionally intelligent employees isn't enough: you need a concrete plan for putting this valuable resource to work. The EQ Difference offers an array of self-assessment tools and team-focused exercises that will help increase and leverage emotional intelligence both in individuals and in groups. It's filled with practical tips and suggestions for developing your own """"emotional quotient,"""" as well as that of your peers, employees, and even senior executives. Featuring real workplace examples, Letters to Leaders, and excerpts from actual performance reviews that show the positive impact of EI in a variety of environments, The EQ Difference will help your organization achieve greater productivity, higher morale, and better employee retention -- all keys to stronger bottom line results. ","
The EQ Difference ","
2004-01-01 ","
2004-01-01 ",,"
polski ",,"

Zastanawiając się czy warto przeczytać książkę i nieco poznać siebie i swoje emocje, myślę że warto! Zawsze warto jest zrobić coś dla siebie. Dowiedzieć się więcej i zrozumieć pewne rzeczy. Polecam tym którzy chcą rozszyfrować swoje zachowania i popatrzeć na świat z innej perspektywy. 

Zastanawiając się czy warto przeczytać książkę i nieco poznać siebie i swoje emocje, myślę że warto! Zawsze warto jest zrobić coś dla siebie. Dowiedzieć się więcej i zrozumieć pewne rzeczy. Polecam tym którzy chcą rozszyfrować swoje zachowania i popatrzeć na świat z innej perspektywy. 



Pokaż mimo to


",
"
Memoriał Redaktora Jana Ciszewskiego ",Jerzy Szczygielski,"
sport ",Rybnicki Klub Motorowy Rybnik,"
8392048806 ","
Książka poświęcona historii Memoriału red. Jana Ciszewskiego w latach 1983 - 2003. Podsumowanie każdych zawodów, statystyki, zdjęcia, skany programów. ",,"
2004-01-01 ","
2004-01-01 ","
208 ","
polski ",,"

Szczerzę napiszę,że zmęczyłem się czytając tą książke.Jest napisana sucho.Kto był pierwszy, kto drugi, kto trzeci i czwarty.Dynamiczny sport jakim jest żużel opisać tak sucho i bez emocji to duży wyczyn.Jedyny plus to wzbogacenie mojej kolekcji książek o żużlu. 

Szczerzę napiszę,że zmęczyłem się czytając tą książke.Jest napisana sucho.Kto był pierwszy, kto drugi, kto trzeci i czwarty.Dynamiczny sport jakim jest żużel opisać tak sucho i bez emocji to duży wyczyn.Jedyny plus to wzbogacenie mojej kolekcji książek o żużlu. 



Pokaż mimo to


",
"
Renifer Świętego Mikołaja ",Carlos Busquets,"
literatura dziecięca ",Grafag,"
8389404060 ","
Kilka historyjek opowiadających o świątecznych przygodach dzieci. Ilustrowane przez Carlosa Busqueta. Poszukiwania zaginionego renifera, pogotowie ratownicze dla górskich zwierzątek i duch w starym zamku. ",,"
2004-01-01 ","
2004-01-01 ","
75 ","
polski ",,,
